Order Date,Date,Quarter,Row ID,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Price,Quantity,Discount,Total sales,Profit
4/11/2020,11/2022,Q4,8913,CA-2017-102610,Standard Class,CA-12265,Consumer,Chattanooga,Tennessee,South,Office Supplies,Binders,3.56,2,0.7,2.14,-2.97
4/11/2020,11/2022,Q4,8914,CA-2017-102610,Standard Class,CA-12265,Consumer,Chattanooga,Tennessee,South,Office Supplies,Labels,4.93,2,0.2,7.88,1.72
4/11/2020,11/2022,Q4,9224,CA-2017-121160,Same Day,FM-14290,Home Office,Bryan,Texas,Central,Office Supplies,Binders,7.54,6,0.8,9.04,-13.19
4/11/2020,11/2022,Q4,9225,CA-2017-121160,Same Day,FM-14290,Home Office,Bryan,Texas,Central,Office Supplies,Binders,1.41,2,0.8,0.56,-2.32
4/11/2020,11/2022,Q4,9226,CA-2017-121160,Same Day,FM-14290,Home Office,Bryan,Texas,Central,Office Supplies,Binders,4.14,4,0.8,3.32,-6.42
4/11/2020,11/2022,Q4,9227,CA-2017-121160,Same Day,FM-14290,Home Office,Bryan,Texas,Central,Office Supplies,Storage,52.75,3,0.2,126.6,-12.53
4/11/2020,11/2022,Q4,9606,US-2017-122672,Standard Class,HG-14965,Corporate,Lancaster,Ohio,East,Technology,Accessories,70.72,4,0.2,226.3,-6.19
4/11/2020,11/2022,Q4,9607,US-2017-122672,Standard Class,HG-14965,Corporate,Lancaster,Ohio,East,Office Supplies,Storage,194.35,3,0.2,466.44,-43.73
4/11/2020,11/2022,Q4,9761,CA-2017-159135,Standard Class,KM-16375,Home Office,Springdale,Arkansas,South,Office Supplies,Art,4.3,2,0,8.6,1.42
5/11/2020,11/2022,Q4,127,US-2017-107272,Standard Class,TS-21610,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,2.39,2,0.7,1.43,-1.83
5/11/2020,11/2022,Q4,128,US-2017-107272,Standard Class,TS-21610,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,243.99,7,0.2,1366.36,30.5
5/11/2020,11/2022,Q4,938,US-2017-111745,First Class,RA-19885,Corporate,Farmington,New Mexico,West,Technology,Accessories,159.99,1,0,159.99,54.4
5/11/2020,11/2022,Q4,2308,CA-2017-116225,Standard Class,SV-20935,Consumer,New York City,New York,East,Technology,Accessories,390.75,5,0,1953.75,171.93
5/11/2020,11/2022,Q4,3349,CA-2017-154732,First Class,AH-10195,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,16.03,5,0.8,16.03,-25.65
5/11/2020,11/2022,Q4,3462,CA-2017-114258,Second Class,EM-13825,Corporate,Dallas,Texas,Central,Technology,Phones,492.77,4,0.2,1576.86,55.44
5/11/2020,11/2022,Q4,7490,CA-2017-157196,Standard Class,AA-10645,Consumer,San Diego,California,West,Office Supplies,Paper,12.96,2,0,25.92,6.22
5/11/2020,11/2022,Q4,9467,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Office Supplies,Binders,164.69,6,0.2,790.5,55.58
5/11/2020,11/2022,Q4,9468,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Furniture,Tables,166.5,2,0.4,199.8,-66.6
5/11/2020,11/2022,Q4,9469,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Office Supplies,Paper,12.96,2,0,25.92,6.22
5/11/2020,11/2022,Q4,9470,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Office Supplies,Paper,110.96,2,0,221.92,53.26
5/11/2020,11/2022,Q4,9471,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Technology,Phones,99.98,2,0,199.96,4
5/11/2020,11/2022,Q4,9472,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Office Supplies,Binders,11.42,1,0.2,9.14,3.71
5/11/2020,11/2022,Q4,9473,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Furniture,Chairs,128.12,2,0.1,230.62,24.2
5/11/2020,11/2022,Q4,9474,CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Furniture,Furnishings,101.4,5,0,507,38.53
5/11/2020,11/2022,Q4,9498,CA-2017-118213,First Class,AB-10060,Home Office,Greenwood,Indiana,Central,Office Supplies,Paper,4.41,1,0,4.41,2.03
5/11/2020,11/2022,Q4,9499,CA-2017-118213,First Class,AB-10060,Home Office,Greenwood,Indiana,Central,Office Supplies,Paper,167.94,3,0,503.82,82.29
5/11/2020,11/2022,Q4,9500,CA-2017-118213,First Class,AB-10060,Home Office,Greenwood,Indiana,Central,Office Supplies,Paper,67.8,10,0,678,31.19
6/11/2020,11/2022,Q4,96,US-2017-109484,Standard Class,RB-19705,Home Office,Portland,Oregon,West,Office Supplies,Binders,5.68,1,0.7,1.7,-3.79
6/11/2020,11/2022,Q4,198,CA-2017-107720,Standard Class,VM-21685,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,46.26,3,0,138.78,12.03
6/11/2020,11/2022,Q4,419,CA-2017-154816,Standard Class,VB-21745,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,5.78,1,0,5.78,2.83
6/11/2020,11/2022,Q4,1229,CA-2017-100013,Standard Class,ZC-21910,Consumer,Los Angeles,California,West,Office Supplies,Envelopes,15.28,2,0,30.56,7.49
6/11/2020,11/2022,Q4,1230,CA-2017-100013,Standard Class,ZC-21910,Consumer,Los Angeles,California,West,Furniture,Furnishings,8.73,1,0,8.73,2.97
6/11/2020,11/2022,Q4,1231,CA-2017-100013,Standard Class,ZC-21910,Consumer,Los Angeles,California,West,Office Supplies,Art,5.68,2,0,11.36,1.76
6/11/2020,11/2022,Q4,2969,CA-2017-167941,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,South,Office Supplies,Appliances,499.58,3,0.2,1199,43.71
6/11/2020,11/2022,Q4,2970,CA-2017-167941,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,31.1,6,0.2,149.3,10.89
6/11/2020,11/2022,Q4,2971,CA-2017-167941,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,South,Office Supplies,Binders,13.27,8,0.7,31.85,-10.62
6/11/2020,11/2022,Q4,2972,CA-2017-167941,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,South,Furniture,Furnishings,28.27,2,0.2,45.24,6.36
6/11/2020,11/2022,Q4,2973,CA-2017-167941,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,South,Office Supplies,Storage,259.14,4,0.2,829.24,-51.83
6/11/2020,11/2022,Q4,3046,CA-2017-125290,Second Class,CC-12430,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Art,13.9,5,0,69.5,3.61
6/11/2020,11/2022,Q4,3047,CA-2017-125290,Second Class,CC-12430,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Paper,26.38,1,0,26.38,12.13
6/11/2020,11/2022,Q4,3675,CA-2017-154109,Standard Class,ML-17410,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,127.37,2,0.3,178.32,-30.93
6/11/2020,11/2022,Q4,3676,CA-2017-154109,Standard Class,ML-17410,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,47.95,3,0.2,115.08,16.18
6/11/2020,11/2022,Q4,5903,US-2017-153948,Same Day,FM-14290,Home Office,San Francisco,California,West,Office Supplies,Paper,59.94,3,0,179.82,28.17
6/11/2020,11/2022,Q4,5904,US-2017-153948,Same Day,FM-14290,Home Office,San Francisco,California,West,Office Supplies,Paper,45.36,4,0,181.44,22.23
6/11/2020,11/2022,Q4,5905,US-2017-153948,Same Day,FM-14290,Home Office,San Francisco,California,West,Office Supplies,Paper,26.4,5,0,132,12.67
6/11/2020,11/2022,Q4,5906,US-2017-153948,Same Day,FM-14290,Home Office,San Francisco,California,West,Office Supplies,Labels,41.4,4,0,165.6,19.87
6/11/2020,11/2022,Q4,5907,US-2017-153948,Same Day,FM-14290,Home Office,San Francisco,California,West,Technology,Accessories,16.95,1,0,16.95,1.02
6/11/2020,11/2022,Q4,7099,CA-2017-144596,Standard Class,CD-11980,Consumer,New York City,New York,East,Office Supplies,Paper,318.96,9,0,2870.64,149.91
6/11/2020,11/2022,Q4,8169,CA-2017-107174,Standard Class,AB-10060,Home Office,Seattle,Washington,West,Furniture,Tables,2036.86,7,0,14258.02,366.63
6/11/2020,11/2022,Q4,8170,CA-2017-107174,Standard Class,AB-10060,Home Office,Seattle,Washington,West,Furniture,Chairs,449.57,2,0.2,719.31,-73.05
6/11/2020,11/2022,Q4,8171,CA-2017-107174,Standard Class,AB-10060,Home Office,Seattle,Washington,West,Technology,Accessories,108.96,3,0,326.88,32.69
6/11/2020,11/2022,Q4,8621,US-2017-119319,Second Class,LC-17050,Consumer,Dallas,Texas,Central,Furniture,Furnishings,30.56,5,0.6,61.12,-19.86
6/11/2020,11/2022,Q4,8966,CA-2017-106691,Standard Class,CC-12370,Consumer,Houston,Texas,Central,Office Supplies,Binders,1.25,2,0.8,0.5,-1.93
6/11/2020,11/2022,Q4,9482,CA-2017-150504,Standard Class,HG-14845,Consumer,Dallas,Texas,Central,Office Supplies,Storage,18.16,2,0.2,29.06,1.82
7/11/2020,11/2022,Q4,2074,CA-2017-122504,Second Class,DB-13270,Home Office,Brentwood,California,West,Technology,Accessories,59.97,3,0,179.91,13.79
7/11/2020,11/2022,Q4,2075,CA-2017-122504,Second Class,DB-13270,Home Office,Brentwood,California,West,Technology,Phones,761.54,7,0.2,4264.65,66.64
7/11/2020,11/2022,Q4,2726,CA-2017-149888,Standard Class,EP-13915,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,359.97,5,0.4,1079.91,-71.99
7/11/2020,11/2022,Q4,2727,CA-2017-149888,Standard Class,EP-13915,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,350.35,4,0.4,840.84,-140.14
7/11/2020,11/2022,Q4,3559,CA-2017-152737,Standard Class,TS-21505,Consumer,San Francisco,California,West,Office Supplies,Binders,21.79,4,0.2,69.73,7.63
7/11/2020,11/2022,Q4,3560,CA-2017-152737,Standard Class,TS-21505,Consumer,San Francisco,California,West,Technology,Accessories,439.8,4,0,1759.2,145.13
7/11/2020,11/2022,Q4,4779,CA-2017-132346,Standard Class,PK-19075,Consumer,Newark,Delaware,East,Office Supplies,Appliances,100.94,7,0,706.58,33.31
7/11/2020,11/2022,Q4,8331,CA-2017-113572,Standard Class,FP-14320,Consumer,New York City,New York,East,Technology,Accessories,7.88,4,0,31.52,2.52
7/11/2020,11/2022,Q4,9370,CA-2017-113460,Second Class,KN-16390,Corporate,Clinton,Maryland,East,Furniture,Chairs,272.97,3,0,818.91,43.68
7/11/2020,11/2022,Q4,9493,CA-2017-163188,Same Day,EC-14050,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Binders,38.16,9,0,343.44,19.08
8/11/2020,11/2022,Q4,8093,CA-2017-143658,Second Class,SR-20425,Home Office,New York City,New York,East,Office Supplies,Art,109.9,5,0,549.5,32.97
8/11/2020,11/2022,Q4,8432,CA-2017-155621,Standard Class,KN-16450,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,274.2,10,0,2742,112.42
9/11/2020,11/2022,Q4,97,CA-2017-161018,Second Class,PN-18775,Home Office,New York City,New York,East,Furniture,Furnishings,96.53,7,0,675.71,40.54
9/11/2020,11/2022,Q4,2122,CA-2017-158246,First Class,JB-15400,Corporate,Sunnyvale,California,West,Furniture,Chairs,215.98,3,0.2,518.34,-2.7
9/11/2020,11/2022,Q4,2420,CA-2017-159597,Standard Class,MC-17590,Corporate,Coachella,California,West,Office Supplies,Storage,63.56,2,0,127.12,3.18
9/11/2020,11/2022,Q4,2421,CA-2017-159597,Standard Class,MC-17590,Corporate,Coachella,California,West,Technology,Accessories,99.99,1,0,99.99,44
9/11/2020,11/2022,Q4,3182,CA-2017-152912,Second Class,BM-11650,Corporate,Columbia,Maryland,East,Office Supplies,Binders,9.64,2,0,19.28,4.43
9/11/2020,11/2022,Q4,3183,CA-2017-152912,Second Class,BM-11650,Corporate,Columbia,Maryland,East,Technology,Accessories,826.62,3,0,2479.86,355.45
9/11/2020,11/2022,Q4,3184,CA-2017-152912,Second Class,BM-11650,Corporate,Columbia,Maryland,East,Office Supplies,Storage,1633.14,9,0,14698.26,473.61
9/11/2020,11/2022,Q4,3185,CA-2017-152912,Second Class,BM-11650,Corporate,Columbia,Maryland,East,Office Supplies,Storage,544.38,3,0,1633.14,157.87
9/11/2020,11/2022,Q4,4611,US-2017-141852,Standard Class,JE-15745,Consumer,Oceanside,California,West,Furniture,Furnishings,47.12,8,0,376.96,20.73
9/11/2020,11/2022,Q4,7036,CA-2017-119494,Standard Class,JE-15610,Corporate,San Diego,California,West,Furniture,Chairs,523.39,3,0.2,1256.14,52.34
9/11/2020,11/2022,Q4,8594,CA-2017-159667,Standard Class,PM-19135,Home Office,Jacksonville,Florida,South,Technology,Accessories,191.98,3,0.2,460.74,38.4
9/11/2020,11/2022,Q4,8595,CA-2017-159667,Standard Class,PM-19135,Home Office,Jacksonville,Florida,South,Technology,Phones,499.17,4,0.2,1597.34,31.2
10/11/2020,11/2022,Q4,1364,US-2017-155425,First Class,AB-10600,Corporate,Tucson,Arizona,West,Office Supplies,Binders,38.39,14,0.7,161.23,-25.59
10/11/2020,11/2022,Q4,1365,US-2017-155425,First Class,AB-10600,Corporate,Tucson,Arizona,West,Technology,Machines,95.99,2,0.7,57.6,-64
10/11/2020,11/2022,Q4,1366,US-2017-155425,First Class,AB-10600,Corporate,Tucson,Arizona,West,Technology,Accessories,239.95,6,0.2,1151.77,-35.99
10/11/2020,11/2022,Q4,1367,US-2017-155425,First Class,AB-10600,Corporate,Tucson,Arizona,West,Technology,Phones,201.58,2,0.2,322.53,15.12
10/11/2020,11/2022,Q4,1368,US-2017-155425,First Class,AB-10600,Corporate,Tucson,Arizona,West,Furniture,Chairs,899.14,4,0.2,2877.24,-146.11
10/11/2020,11/2022,Q4,3218,CA-2017-104640,Standard Class,FH-14275,Corporate,New York City,New York,East,Office Supplies,Binders,931.18,3,0.2,2234.82,314.27
10/11/2020,11/2022,Q4,3219,CA-2017-104640,Standard Class,FH-14275,Corporate,New York City,New York,East,Technology,Phones,430.88,2,0,861.76,124.96
10/11/2020,11/2022,Q4,3317,CA-2017-161739,Second Class,EB-13750,Corporate,Round Rock,Texas,Central,Furniture,Furnishings,341.96,5,0.6,683.92,-427.45
10/11/2020,11/2022,Q4,5391,CA-2017-163874,Second Class,NC-18535,Corporate,Seattle,Washington,West,Office Supplies,Binders,26.35,3,0.2,63.24,9.55
10/11/2020,11/2022,Q4,6415,CA-2017-142671,Second Class,DR-12940,Home Office,Hollywood,Florida,South,Office Supplies,Binders,11.52,5,0.7,17.28,-7.68
10/11/2020,11/2022,Q4,6962,CA-2017-162096,Same Day,TB-21190,Home Office,Riverside,California,West,Office Supplies,Art,7.8,3,0,23.4,2.11
10/11/2020,11/2022,Q4,7326,US-2017-128447,Standard Class,MC-17845,Consumer,Pasco,Washington,West,Office Supplies,Appliances,400.8,5,0,2004,112.22
10/11/2020,11/2022,Q4,7327,US-2017-128447,Standard Class,MC-17845,Consumer,Pasco,Washington,West,Office Supplies,Binders,28.79,1,0.2,23.03,10.08
10/11/2020,11/2022,Q4,7352,CA-2017-141138,Standard Class,GH-14425,Consumer,Modesto,California,West,Technology,Accessories,111.79,7,0,782.53,43.6
10/11/2020,11/2022,Q4,8530,CA-2017-137624,Standard Class,ME-17320,Home Office,Los Angeles,California,West,Furniture,Chairs,241.42,2,0.2,386.28,-36.21
11/11/2020,11/2022,Q4,901,CA-2017-150959,First Class,TD-20995,Consumer,Garland,Texas,Central,Office Supplies,Labels,10.44,5,0.2,41.76,3.39
11/11/2020,11/2022,Q4,902,CA-2017-150959,First Class,TD-20995,Consumer,Garland,Texas,Central,Office Supplies,Binders,18.34,4,0.8,14.67,-32.09
11/11/2020,11/2022,Q4,2775,CA-2017-143455,Standard Class,ML-17755,Home Office,Springfield,Ohio,East,Office Supplies,Paper,10.37,2,0.2,16.59,3.63
11/11/2020,11/2022,Q4,2836,CA-2017-110842,Standard Class,GA-14725,Consumer,Los Angeles,California,West,Office Supplies,Appliances,10.89,1,0,10.89,2.83
11/11/2020,11/2022,Q4,2837,CA-2017-110842,Standard Class,GA-14725,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,3,0,58.32,9.33
11/11/2020,11/2022,Q4,2838,CA-2017-110842,Standard Class,GA-14725,Consumer,Los Angeles,California,West,Office Supplies,Binders,121.6,5,0.2,486.4,39.52
11/11/2020,11/2022,Q4,3175,CA-2017-157483,Standard Class,EP-13915,Consumer,Detroit,Michigan,Central,Office Supplies,Art,181.86,7,0,1273.02,50.92
11/11/2020,11/2022,Q4,4227,CA-2017-120327,Standard Class,WB-21850,Consumer,Urbandale,Iowa,Central,Office Supplies,Fasteners,45.92,4,0,183.68,21.58
11/11/2020,11/2022,Q4,5079,CA-2017-143217,Standard Class,CG-12040,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Binders,18.24,3,0,54.72,8.57
11/11/2020,11/2022,Q4,5117,CA-2017-154137,Standard Class,MT-17815,Consumer,New York City,New York,East,Office Supplies,Storage,35.48,1,0,35.48,0
11/11/2020,11/2022,Q4,6989,CA-2017-158561,Second Class,BB-11545,Corporate,Fort Lauderdale,Florida,South,Office Supplies,Appliances,1158.12,5,0.2,4632.48,130.29
11/11/2020,11/2022,Q4,7449,CA-2017-115448,First Class,MH-18025,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,88.92,5,0.2,355.68,14.45
11/11/2020,11/2022,Q4,7468,CA-2017-148985,Second Class,TB-21190,Home Office,Los Angeles,California,West,Furniture,Furnishings,34.92,4,0,139.68,11.87
11/11/2020,11/2022,Q4,8997,US-2017-116491,First Class,PG-18820,Consumer,Dallas,Texas,Central,Technology,Phones,35.18,2,0.2,56.29,12.31
11/11/2020,11/2022,Q4,9261,CA-2017-167976,Second Class,JL-15505,Consumer,Aberdeen,South Dakota,Central,Office Supplies,Supplies,25.5,3,0,76.5,6.63
12/11/2020,11/2022,Q4,237,CA-2017-160514,Standard Class,DB-13120,Corporate,Santa Clara,California,West,Office Supplies,Paper,10.56,2,0,21.12,4.75
12/11/2020,11/2022,Q4,506,CA-2017-134978,Second Class,EB-13705,Corporate,New York City,New York,East,Office Supplies,Binders,15.92,5,0.2,63.68,5.37
12/11/2020,11/2022,Q4,1500,CA-2017-130386,Standard Class,NG-18430,Consumer,Austin,Texas,Central,Office Supplies,Paper,16.06,3,0.2,38.53,5.82
12/11/2020,11/2022,Q4,1501,CA-2017-130386,Standard Class,NG-18430,Consumer,Austin,Texas,Central,Office Supplies,Paper,223.06,9,0.2,1606,69.71
12/11/2020,11/2022,Q4,1502,CA-2017-130386,Standard Class,NG-18430,Consumer,Austin,Texas,Central,Office Supplies,Storage,540.05,3,0.2,1296.12,-47.25
12/11/2020,11/2022,Q4,1866,US-2017-116659,Same Day,NG-18355,Corporate,Newark,Ohio,East,Technology,Phones,370.78,3,0.4,667.41,-92.7
12/11/2020,11/2022,Q4,2950,CA-2017-134915,Same Day,EM-14140,Home Office,Glendale,Arizona,West,Technology,Accessories,41.6,4,0.2,133.12,13
12/11/2020,11/2022,Q4,2951,CA-2017-134915,Same Day,EM-14140,Home Office,Glendale,Arizona,West,Office Supplies,Paper,23.12,5,0.2,92.48,8.38
12/11/2020,11/2022,Q4,2952,CA-2017-134915,Same Day,EM-14140,Home Office,Glendale,Arizona,West,Furniture,Chairs,113.89,2,0.2,182.22,9.97
12/11/2020,11/2022,Q4,2953,CA-2017-134915,Same Day,EM-14140,Home Office,Glendale,Arizona,West,Furniture,Furnishings,113.57,2,0.2,181.71,-5.68
12/11/2020,11/2022,Q4,2954,CA-2017-134915,Same Day,EM-14140,Home Office,Glendale,Arizona,West,Technology,Phones,7.92,2,0.2,12.67,0.69
12/11/2020,11/2022,Q4,2955,CA-2017-134915,Same Day,EM-14140,Home Office,Glendale,Arizona,West,Technology,Phones,671.98,2,0.2,1075.17,50.4
12/11/2020,11/2022,Q4,3135,CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Office Supplies,Binders,30.56,5,0.8,30.56,-45.84
12/11/2020,11/2022,Q4,3136,CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Office Supplies,Storage,77.95,3,0.2,187.08,-15.59
12/11/2020,11/2022,Q4,3137,CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Technology,Phones,67.99,1,0.2,54.39,8.5
12/11/2020,11/2022,Q4,3138,CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,12.22,2,0.2,19.56,4.43
12/11/2020,11/2022,Q4,3139,CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Technology,Accessories,44.78,2,0.2,71.65,-0.56
12/11/2020,11/2022,Q4,3140,CA-2017-164168,Standard Class,LS-16975,Home Office,Dallas,Texas,Central,Furniture,Furnishings,22.85,3,0.6,27.42,-17.71
12/11/2020,11/2022,Q4,3472,CA-2017-122644,Standard Class,SF-20965,Corporate,Columbus,Ohio,East,Office Supplies,Paper,10.85,2,0.2,17.36,3.53
12/11/2020,11/2022,Q4,3473,CA-2017-122644,Standard Class,SF-20965,Corporate,Columbus,Ohio,East,Technology,Accessories,18.54,2,0.2,29.67,3.01
12/11/2020,11/2022,Q4,4741,CA-2017-164364,Standard Class,CS-12355,Consumer,Seattle,Washington,West,Office Supplies,Labels,9.96,2,0,19.92,4.58
12/11/2020,11/2022,Q4,4742,CA-2017-164364,Standard Class,CS-12355,Consumer,Seattle,Washington,West,Office Supplies,Art,9.21,3,0,27.63,2.3
12/11/2020,11/2022,Q4,4743,CA-2017-164364,Standard Class,CS-12355,Consumer,Seattle,Washington,West,Office Supplies,Supplies,27.93,3,0,83.79,8.1
12/11/2020,11/2022,Q4,4827,US-2017-136707,First Class,JE-15610,Corporate,Los Angeles,California,West,Office Supplies,Binders,14.02,4,0.2,44.85,4.91
12/11/2020,11/2022,Q4,6213,CA-2017-149944,Second Class,MB-17305,Consumer,Longview,Washington,West,Office Supplies,Fasteners,18.24,3,0,54.72,9.12
12/11/2020,11/2022,Q4,6214,CA-2017-149944,Second Class,MB-17305,Consumer,Longview,Washington,West,Office Supplies,Appliances,76.12,2,0,152.24,22.07
12/11/2020,11/2022,Q4,7769,CA-2017-154088,Standard Class,LB-16735,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,26.72,5,0.2,106.88,9.35
12/11/2020,11/2022,Q4,8429,US-2017-132220,Standard Class,DJ-13510,Corporate,Tempe,Arizona,West,Technology,Accessories,62.35,6,0.2,299.29,-10.91
12/11/2020,11/2022,Q4,9639,US-2017-125808,Second Class,EP-13915,Consumer,Los Angeles,California,West,Office Supplies,Paper,11.56,2,0,23.12,5.66
12/11/2020,11/2022,Q4,9720,CA-2017-166835,Second Class,DK-13375,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Storage,221.02,2,0.2,353.64,-55.26
13/11/2020,11/2022,Q4,85,US-2017-119662,First Class,CS-12400,Home Office,Chicago,Illinois,Central,Office Supplies,Storage,230.38,3,0.2,552.9,-48.95
13/11/2020,11/2022,Q4,1551,US-2017-124926,Second Class,ME-17320,Home Office,Houston,Texas,Central,Office Supplies,Appliances,9.32,6,0.8,11.19,-24.71
13/11/2020,11/2022,Q4,2628,US-2017-165344,First Class,SB-20290,Corporate,Springfield,Ohio,East,Technology,Accessories,60.86,4,0.2,194.76,9.13
13/11/2020,11/2022,Q4,2629,US-2017-165344,First Class,SB-20290,Corporate,Springfield,Ohio,East,Technology,Machines,653,7,0.7,1371.29,-935.96
13/11/2020,11/2022,Q4,2630,US-2017-165344,First Class,SB-20290,Corporate,Springfield,Ohio,East,Office Supplies,Binders,11.22,10,0.7,33.66,-7.48
13/11/2020,11/2022,Q4,3700,CA-2017-160416,Second Class,AD-10180,Home Office,Yonkers,New York,East,Technology,Accessories,163.96,4,0,655.84,70.5
13/11/2020,11/2022,Q4,3783,CA-2017-165204,Second Class,MN-17935,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,8.9,3,0.2,21.37,3.34
13/11/2020,11/2022,Q4,3784,CA-2017-165204,Second Class,MN-17935,Consumer,Memphis,Tennessee,South,Office Supplies,Storage,720.06,4,0.2,2304.2,-63.01
13/11/2020,11/2022,Q4,4866,CA-2017-122490,Standard Class,TT-21070,Consumer,Seattle,Washington,West,Furniture,Chairs,2404.7,6,0.2,11542.58,150.29
13/11/2020,11/2022,Q4,4867,CA-2017-122490,Standard Class,TT-21070,Consumer,Seattle,Washington,West,Office Supplies,Binders,563.02,11,0.2,4954.61,190.02
13/11/2020,11/2022,Q4,4868,CA-2017-122490,Standard Class,TT-21070,Consumer,Seattle,Washington,West,Office Supplies,Storage,344.91,3,0,1034.73,10.35
13/11/2020,11/2022,Q4,4869,CA-2017-122490,Standard Class,TT-21070,Consumer,Seattle,Washington,West,Office Supplies,Labels,8.64,3,0,25.92,4.23
13/11/2020,11/2022,Q4,5441,US-2017-153633,Second Class,TC-21295,Consumer,Jupiter,Florida,South,Office Supplies,Art,2.06,1,0.2,1.65,0.15
13/11/2020,11/2022,Q4,5805,CA-2017-113873,Standard Class,KE-16420,Corporate,Dallas,Texas,Central,Office Supplies,Storage,61.79,4,0.2,197.73,6.18
13/11/2020,11/2022,Q4,5806,CA-2017-113873,Standard Class,KE-16420,Corporate,Dallas,Texas,Central,Furniture,Bookcases,206,3,0.32,420.24,-27.26
13/11/2020,11/2022,Q4,6747,CA-2017-159156,First Class,KB-16600,Corporate,New York City,New York,East,Technology,Phones,629.95,5,0,3149.75,163.79
13/11/2020,11/2022,Q4,7758,CA-2017-112844,Second Class,SP-20620,Corporate,Buffalo,New York,East,Technology,Phones,43.6,4,0,174.4,12.21
13/11/2020,11/2022,Q4,7759,CA-2017-112844,Second Class,SP-20620,Corporate,Buffalo,New York,East,Furniture,Furnishings,154.95,3,0,464.85,30.99
13/11/2020,11/2022,Q4,8320,CA-2017-133620,Standard Class,EM-14065,Consumer,New York City,New York,East,Office Supplies,Storage,11.21,1,0,11.21,3.36
13/11/2020,11/2022,Q4,8554,US-2017-102904,Standard Class,CB-12025,Consumer,Decatur,Alabama,South,Technology,Accessories,239.92,8,0,1919.36,23.99
13/11/2020,11/2022,Q4,8612,CA-2017-123624,Second Class,SE-20110,Consumer,Oxnard,California,West,Technology,Accessories,82.95,5,0,414.75,29.03
13/11/2020,11/2022,Q4,9672,US-2017-140312,Standard Class,KL-16645,Consumer,Dublin,California,West,Technology,Phones,22,5,0.2,88,1.38
14/11/2020,11/2022,Q4,615,CA-2017-138611,Second Class,CK-12595,Consumer,Grove City,Ohio,East,Technology,Phones,119.94,10,0.4,719.64,15.99
14/11/2020,11/2022,Q4,616,CA-2017-138611,Second Class,CK-12595,Consumer,Grove City,Ohio,East,Office Supplies,Binders,3.65,2,0.7,2.19,-2.8
14/11/2020,11/2022,Q4,961,CA-2017-152142,Standard Class,LW-16990,Corporate,San Francisco,California,West,Furniture,Chairs,321.57,2,0.2,514.51,28.14
14/11/2020,11/2022,Q4,1073,CA-2017-106943,Standard Class,FO-14305,Consumer,New York City,New York,East,Office Supplies,Binders,8.64,2,0.2,13.82,3.02
14/11/2020,11/2022,Q4,5190,US-2017-136679,Standard Class,XP-21865,Consumer,Pasadena,Texas,Central,Technology,Accessories,167.95,6,0.2,806.17,-27.29
14/11/2020,11/2022,Q4,5191,US-2017-136679,Standard Class,XP-21865,Consumer,Pasadena,Texas,Central,Office Supplies,Art,45.04,2,0.2,72.06,4.5
